"Step","deep-planet-14 - cov_loss","deep-planet-14 - cov_loss__MIN","deep-planet-14 - cov_loss__MAX"
"27870","2.1875","2.1875","2.1875"
"27880","2.421875","2.421875","2.421875"
"27890","2.40625","2.40625","2.40625"
"27900","2.265625","2.265625","2.265625"
"27910","2.546875","2.546875","2.546875"
"27920","2.71875","2.71875","2.71875"
"27930","2.640625","2.640625","2.640625"
"27940","2.46875","2.46875","2.46875"
"27950","2.46875","2.46875","2.46875"
"27960","2.390625","2.390625","2.390625"
"27970","2.0625","2.0625","2.0625"
"27980","2.078125","2.078125","2.078125"
"27990","2.5625","2.5625","2.5625"
"28000","2.078125","2.078125","2.078125"
"28010","2.390625","2.390625","2.390625"
"28020","2.5625","2.5625","2.5625"
"28030","2.296875","2.296875","2.296875"
"28040","2.21875","2.21875","2.21875"
"28050","2.796875","2.796875","2.796875"
"28060","2.703125","2.703125","2.703125"
"28070","2.203125","2.203125","2.203125"
"28080","2.234375","2.234375","2.234375"
"28090","2.9375","2.9375","2.9375"
"28100","2.171875","2.171875","2.171875"
"28110","2.625","2.625","2.625"
"28120","2.25","2.25","2.25"
"28130","2.375","2.375","2.375"
"28140","2.46875","2.46875","2.46875"
"28150","2.09375","2.09375","2.09375"
"28160","2.109375","2.109375","2.109375"
"28170","2.796875","2.796875","2.796875"
"28180","2.828125","2.828125","2.828125"
"28190","2.875","2.875","2.875"
"28200","2.34375","2.34375","2.34375"
"28210","2.109375","2.109375","2.109375"
"28220","2.703125","2.703125","2.703125"
"28230","2.609375","2.609375","2.609375"
"28240","2.5625","2.5625","2.5625"
"28250","2.25","2.25","2.25"
"28260","2.4375","2.4375","2.4375"
"28270","1.984375","1.984375","1.984375"
"28280","2.125","2.125","2.125"
"28290","2.765625","2.765625","2.765625"
"28300","2.71875","2.71875","2.71875"
"28310","2.1875","2.1875","2.1875"
"28320","2.1875","2.1875","2.1875"
"28330","2.15625","2.15625","2.15625"
"28340","2.515625","2.515625","2.515625"
"28350","2.328125","2.328125","2.328125"
"28360","2.375","2.375","2.375"
"28370","2.453125","2.453125","2.453125"
"28380","2","2","2"
"28390","2.25","2.25","2.25"
"28400","2.734375","2.734375","2.734375"
"28410","2.71875","2.71875","2.71875"
"28420","2.53125","2.53125","2.53125"
"28430","2.5","2.5","2.5"
"28440","2.375","2.375","2.375"
"28450","2.265625","2.265625","2.265625"
"28460","2.359375","2.359375","2.359375"
"28470","2.203125","2.203125","2.203125"
"28480","1.96875","1.96875","1.96875"
"28490","2.28125","2.28125","2.28125"
"28500","2.09375","2.09375","2.09375"
"28510","2.5625","2.5625","2.5625"
"28520","1.984375","1.984375","1.984375"
"28530","2.390625","2.390625","2.390625"
"28540","2.21875","2.21875","2.21875"
"28550","2.34375","2.34375","2.34375"
"28560","2.59375","2.59375","2.59375"
"28570","2.46875","2.46875","2.46875"
"28580","2.328125","2.328125","2.328125"
"28590","2.171875","2.171875","2.171875"
"28600","2.0625","2.0625","2.0625"
"28610","2.125","2.125","2.125"
"28620","2.234375","2.234375","2.234375"
"28630","2.203125","2.203125","2.203125"
"28640","2.234375","2.234375","2.234375"
"28650","2.609375","2.609375","2.609375"
"28660","2.4375","2.4375","2.4375"
"28670","2.46875","2.46875","2.46875"
"28680","2.546875","2.546875","2.546875"
"28690","2.546875","2.546875","2.546875"
"28700","2.75","2.75","2.75"
"28710","2.46875","2.46875","2.46875"
"28720","2.5","2.5","2.5"
"28730","2.234375","2.234375","2.234375"
"28740","2.453125","2.453125","2.453125"
"28750","2.28125","2.28125","2.28125"
"28760","2.1875","2.1875","2.1875"
"28770","2.34375","2.34375","2.34375"
"28780","2.140625","2.140625","2.140625"
"28790","2.4375","2.4375","2.4375"
"28800","2.453125","2.453125","2.453125"
"28810","2.25","2.25","2.25"
"28820","2.828125","2.828125","2.828125"
"28830","2.53125","2.53125","2.53125"
"28840","2.25","2.25","2.25"
"28850","2.140625","2.140625","2.140625"
"28860","2.390625","2.390625","2.390625"
"28870","2.234375","2.234375","2.234375"
"28880","2.40625","2.40625","2.40625"
"28890","2.75","2.75","2.75"
"28900","2.375","2.375","2.375"
"28910","2.328125","2.328125","2.328125"
"28920","2.65625","2.65625","2.65625"
"28930","2.375","2.375","2.375"
"28940","2.421875","2.421875","2.421875"
"28950","2.046875","2.046875","2.046875"
"28960","2.09375","2.09375","2.09375"
"28970","2.6875","2.6875","2.6875"
"28980","2.234375","2.234375","2.234375"
"28990","2.265625","2.265625","2.265625"
"29000","2.03125","2.03125","2.03125"
"29010","2.484375","2.484375","2.484375"
"29020","2.125","2.125","2.125"
"29030","2.5","2.5","2.5"
"29040","2.140625","2.140625","2.140625"
"29050","2.375","2.375","2.375"
"29060","2.3125","2.3125","2.3125"
"29070","2.09375","2.09375","2.09375"
"29080","2.40625","2.40625","2.40625"
"29090","2.28125","2.28125","2.28125"
"29100","2.1875","2.1875","2.1875"
"29110","2.515625","2.515625","2.515625"
"29120","2.203125","2.203125","2.203125"
"29130","2.3125","2.3125","2.3125"
"29140","2.640625","2.640625","2.640625"
"29150","2.828125","2.828125","2.828125"
"29160","2.390625","2.390625","2.390625"
"29170","1.9765625","1.9765625","1.9765625"
"29180","2.4375","2.4375","2.4375"
"29190","2.421875","2.421875","2.421875"
"29200","2.328125","2.328125","2.328125"
"29210","2.5","2.5","2.5"
"29220","2.28125","2.28125","2.28125"
"29230","2.78125","2.78125","2.78125"
"29240","2.4375","2.4375","2.4375"
"29250","2.296875","2.296875","2.296875"
"29260","2.109375","2.109375","2.109375"
"29270","2.4375","2.4375","2.4375"
"29280","3.015625","3.015625","3.015625"
"29290","2.359375","2.359375","2.359375"
"29300","2.75","2.75","2.75"
"29310","2.546875","2.546875","2.546875"
"29320","2.390625","2.390625","2.390625"
"29330","2.4375","2.4375","2.4375"
"29340","2.203125","2.203125","2.203125"
"29350","2.484375","2.484375","2.484375"
"29360","2.109375","2.109375","2.109375"
"29370","2.3125","2.3125","2.3125"
"29380","2.203125","2.203125","2.203125"
"29390","2.390625","2.390625","2.390625"
"29400","2.65625","2.65625","2.65625"
"29410","2.234375","2.234375","2.234375"
"29420","2.3125","2.3125","2.3125"
"29430","2.328125","2.328125","2.328125"
"29440","2.484375","2.484375","2.484375"
"29450","2.453125","2.453125","2.453125"
"29460","2.859375","2.859375","2.859375"
"29470","2.390625","2.390625","2.390625"
"29480","2.546875","2.546875","2.546875"
"29490","2.1875","2.1875","2.1875"
"29500","2.5","2.5","2.5"
"29510","2.21875","2.21875","2.21875"
"29520","2.125","2.125","2.125"
"29530","2.765625","2.765625","2.765625"
"29540","2.40625","2.40625","2.40625"
"29550","2.375","2.375","2.375"
"29560","2.1875","2.1875","2.1875"
"29570","2.28125","2.28125","2.28125"
"29580","2","2","2"
"29590","2.171875","2.171875","2.171875"
"29600","2.921875","2.921875","2.921875"
"29610","2.234375","2.234375","2.234375"
"29620","2.265625","2.265625","2.265625"
"29630","2.421875","2.421875","2.421875"
"29640","2.109375","2.109375","2.109375"
"29650","2.609375","2.609375","2.609375"
"29660","2.078125","2.078125","2.078125"
"29670","2.296875","2.296875","2.296875"
"29680","2.375","2.375","2.375"
"29690","2.484375","2.484375","2.484375"
"29700","2.21875","2.21875","2.21875"
"29710","2.21875","2.21875","2.21875"
"29720","2.53125","2.53125","2.53125"
"29730","2.265625","2.265625","2.265625"
"29740","2.140625","2.140625","2.140625"
"29750","2.28125","2.28125","2.28125"
"29760","2.984375","2.984375","2.984375"
"29770","2.46875","2.46875","2.46875"
"29780","2.34375","2.34375","2.34375"
"29790","2.578125","2.578125","2.578125"
"29800","1.96875","1.96875","1.96875"
"29810","2.546875","2.546875","2.546875"
"29820","2.78125","2.78125","2.78125"
"29830","2.453125","2.453125","2.453125"
"29840","2.390625","2.390625","2.390625"
"29850","2.453125","2.453125","2.453125"
"29860","2.296875","2.296875","2.296875"
"29870","2.96875","2.96875","2.96875"
"29880","2.28125","2.28125","2.28125"
"29890","2.453125","2.453125","2.453125"
"29900","2.375","2.375","2.375"
"29910","2.203125","2.203125","2.203125"
"29920","2.53125","2.53125","2.53125"
"29930","2.109375","2.109375","2.109375"
"29940","2.0625","2.0625","2.0625"
"29950","2.234375","2.234375","2.234375"
"29960","2.25","2.25","2.25"
"29970","2.5625","2.5625","2.5625"
"29980","2.25","2.25","2.25"
"29990","2.34375","2.34375","2.34375"
"30000","2.359375","2.359375","2.359375"
"30010","2.09375","2.09375","2.09375"
"30020","2.125","2.125","2.125"
"30030","2.296875","2.296875","2.296875"
"30040","2.390625","2.390625","2.390625"
"30050","2.296875","2.296875","2.296875"
"30060","2.1875","2.1875","2.1875"
"30070","2.046875","2.046875","2.046875"
"30080","2.71875","2.71875","2.71875"
"30090","2.390625","2.390625","2.390625"
"30100","2.578125","2.578125","2.578125"
"30110","2.6875","2.6875","2.6875"
"30120","2.90625","2.90625","2.90625"
"30130","2.328125","2.328125","2.328125"
"30140","2.390625","2.390625","2.390625"
"30150","2","2","2"
"30160","2.21875","2.21875","2.21875"
"30170","2.390625","2.390625","2.390625"
"30180","2.15625","2.15625","2.15625"
"30190","2.671875","2.671875","2.671875"
"30200","2.578125","2.578125","2.578125"
"30210","2.390625","2.390625","2.390625"
"30220","2.125","2.125","2.125"
"30230","2.921875","2.921875","2.921875"
"30240","2.46875","2.46875","2.46875"
"30250","2.140625","2.140625","2.140625"
"30260","2.234375","2.234375","2.234375"
"30270","2.234375","2.234375","2.234375"
"30280","2.375","2.375","2.375"
"30290","2.328125","2.328125","2.328125"
"30300","2.375","2.375","2.375"
"30310","2.28125","2.28125","2.28125"
"30320","2.25","2.25","2.25"
"30330","2.25","2.25","2.25"
"30340","2.578125","2.578125","2.578125"
"30350","2.359375","2.359375","2.359375"
"30360","2.625","2.625","2.625"
"30370","2.359375","2.359375","2.359375"
"30380","2.671875","2.671875","2.671875"
"30390","2.53125","2.53125","2.53125"
"30400","2.3125","2.3125","2.3125"
"30410","2.140625","2.140625","2.140625"
"30420","2.390625","2.390625","2.390625"
"30430","2.203125","2.203125","2.203125"
"30440","2.625","2.625","2.625"
"30450","2.1875","2.1875","2.1875"
"30460","2.703125","2.703125","2.703125"
"30470","2.640625","2.640625","2.640625"
"30480","2.15625","2.15625","2.15625"
"30490","2.46875","2.46875","2.46875"
"30500","2.4375","2.4375","2.4375"
"30510","2.546875","2.546875","2.546875"
"30520","2.265625","2.265625","2.265625"
"30530","2.25","2.25","2.25"
"30540","1.9609375","1.9609375","1.9609375"
"30550","2.875","2.875","2.875"
"30560","2.375","2.375","2.375"
"30570","2.828125","2.828125","2.828125"
"30580","2.328125","2.328125","2.328125"
"30590","2.328125","2.328125","2.328125"
"30600","1.9921875","1.9921875","1.9921875"
"30610","2.40625","2.40625","2.40625"
"30620","2.578125","2.578125","2.578125"
"30630","2.8125","2.8125","2.8125"
"30640","2.40625","2.40625","2.40625"
"30650","2.53125","2.53125","2.53125"
"30660","2.5625","2.5625","2.5625"
"30670","2.828125","2.828125","2.828125"
"30680","2.421875","2.421875","2.421875"
"30690","2.234375","2.234375","2.234375"
"30700","2.3125","2.3125","2.3125"
"30710","2.359375","2.359375","2.359375"
"30720","2.15625","2.15625","2.15625"
"30730","2.21875","2.21875","2.21875"
"30740","2.453125","2.453125","2.453125"
"30750","2.5625","2.5625","2.5625"
"30760","2.734375","2.734375","2.734375"
"30770","2.328125","2.328125","2.328125"
"30780","2.46875","2.46875","2.46875"
"30790","2.203125","2.203125","2.203125"
"30800","2.125","2.125","2.125"
"30810","2.203125","2.203125","2.203125"
"30820","2.25","2.25","2.25"
"30830","1.984375","1.984375","1.984375"
"30840","2.515625","2.515625","2.515625"
"30850","2.3125","2.3125","2.3125"
"30860","2.40625","2.40625","2.40625"
"30870","2.25","2.25","2.25"
"30880","2.640625","2.640625","2.640625"
"30890","2.328125","2.328125","2.328125"
"30900","2.65625","2.65625","2.65625"
"30910","2.25","2.25","2.25"
"30920","2.609375","2.609375","2.609375"
"30930","2.75","2.75","2.75"
"30940","2.203125","2.203125","2.203125"
"30950","2.59375","2.59375","2.59375"
"30960","2.21875","2.21875","2.21875"
"30970","2.453125","2.453125","2.453125"
"30980","2.5","2.5","2.5"
"30990","2.1875","2.1875","2.1875"
"31000","2.484375","2.484375","2.484375"
"31010","2.125","2.125","2.125"
"31020","2.78125","2.78125","2.78125"
"31030","2.578125","2.578125","2.578125"
"31040","2.203125","2.203125","2.203125"
"31050","2.359375","2.359375","2.359375"
"31060","2.46875","2.46875","2.46875"
"31070","2.625","2.625","2.625"
"31080","2.625","2.625","2.625"
"31090","2.328125","2.328125","2.328125"
"31100","2.59375","2.59375","2.59375"
"31110","2.59375","2.59375","2.59375"
"31120","2.3125","2.3125","2.3125"
"31130","2.21875","2.21875","2.21875"
"31140","2.25","2.25","2.25"
"31150","2.25","2.25","2.25"
"31160","2.203125","2.203125","2.203125"
"31170","2.421875","2.421875","2.421875"
"31180","2.171875","2.171875","2.171875"
"31190","2.53125","2.53125","2.53125"
"31200","2.015625","2.015625","2.015625"
"31210","2.53125","2.53125","2.53125"
"31220","2.609375","2.609375","2.609375"
"31230","2.625","2.625","2.625"
"31240","2.234375","2.234375","2.234375"
"31250","2.25","2.25","2.25"
"31260","2.03125","2.03125","2.03125"
"31270","2.21875","2.21875","2.21875"
"31280","3.0625","3.0625","3.0625"
"31290","2.15625","2.15625","2.15625"
"31300","2.265625","2.265625","2.265625"
"31310","2.421875","2.421875","2.421875"
"31320","2.296875","2.296875","2.296875"
"31330","2.203125","2.203125","2.203125"
"31340","2.390625","2.390625","2.390625"
"31350","2.421875","2.421875","2.421875"
"31360","2.296875","2.296875","2.296875"
"31370","2.140625","2.140625","2.140625"
"31380","2.265625","2.265625","2.265625"
"31390","2.34375","2.34375","2.34375"
"31400","2.296875","2.296875","2.296875"
"31410","2.5625","2.5625","2.5625"
"31420","2.515625","2.515625","2.515625"
"31430","2.203125","2.203125","2.203125"
"31440","2.390625","2.390625","2.390625"
"31450","2.28125","2.28125","2.28125"
"31460","2.96875","2.96875","2.96875"
"31470","2.15625","2.15625","2.15625"
"31480","2.1875","2.1875","2.1875"
"31490","2.453125","2.453125","2.453125"
"31500","2.546875","2.546875","2.546875"
"31510","2.203125","2.203125","2.203125"
"31520","2.375","2.375","2.375"
"31530","2.609375","2.609375","2.609375"
"31540","2.703125","2.703125","2.703125"
"31550","2.453125","2.453125","2.453125"
"31560","2.234375","2.234375","2.234375"
"31570","2.40625","2.40625","2.40625"
"31580","2.46875","2.46875","2.46875"
"31590","2.375","2.375","2.375"
"31600","2.15625","2.15625","2.15625"
"31610","2.203125","2.203125","2.203125"
"31620","2.015625","2.015625","2.015625"
"31630","2.265625","2.265625","2.265625"
"31640","2.203125","2.203125","2.203125"
"31650","2.171875","2.171875","2.171875"
"31660","2.28125","2.28125","2.28125"
"31670","2.765625","2.765625","2.765625"
"31680","2.0625","2.0625","2.0625"
"31690","2.578125","2.578125","2.578125"
"31700","3","3","3"
"31710","2.453125","2.453125","2.453125"
"31720","2.203125","2.203125","2.203125"
"31730","2.65625","2.65625","2.65625"
"31740","2.1875","2.1875","2.1875"
"31750","2.421875","2.421875","2.421875"
"31760","3.171875","3.171875","3.171875"
"31770","2.328125","2.328125","2.328125"
"31780","2.359375","2.359375","2.359375"
"31790","2.375","2.375","2.375"
"31800","2.046875","2.046875","2.046875"
"31810","2.40625","2.40625","2.40625"
"31820","2.25","2.25","2.25"
"31830","2.65625","2.65625","2.65625"
"31840","2.4375","2.4375","2.4375"
"31850","2.140625","2.140625","2.140625"
"31860","2.59375","2.59375","2.59375"
"31870","2.296875","2.296875","2.296875"
"31880","2.84375","2.84375","2.84375"
"31890","2.515625","2.515625","2.515625"
"31900","2.234375","2.234375","2.234375"
"31910","2.203125","2.203125","2.203125"
"31920","2.359375","2.359375","2.359375"
"31930","2.546875","2.546875","2.546875"
"31940","2.1875","2.1875","2.1875"
"31950","2.171875","2.171875","2.171875"
"31960","2.671875","2.671875","2.671875"
"31970","2.84375","2.84375","2.84375"
"31980","2.109375","2.109375","2.109375"
"31990","2.46875","2.46875","2.46875"
"32000","2.171875","2.171875","2.171875"
"32010","2.140625","2.140625","2.140625"
"32020","2.140625","2.140625","2.140625"
"32030","2.484375","2.484375","2.484375"
"32040","2.640625","2.640625","2.640625"
"32050","2.3125","2.3125","2.3125"
"32060","2.34375","2.34375","2.34375"
"32070","2.421875","2.421875","2.421875"
"32080","2.734375","2.734375","2.734375"
"32090","2.265625","2.265625","2.265625"
"32100","2.1875","2.1875","2.1875"
"32110","2.546875","2.546875","2.546875"
"32120","2.265625","2.265625","2.265625"
"32130","2.015625","2.015625","2.015625"
"32140","2.09375","2.09375","2.09375"
"32150","2.0625","2.0625","2.0625"
"32160","2.21875","2.21875","2.21875"
"32170","2.1875","2.1875","2.1875"
"32180","2.203125","2.203125","2.203125"
"32190","2.1875","2.1875","2.1875"
"32200","2.25","2.25","2.25"
"32210","2.125","2.125","2.125"
"32220","2.171875","2.171875","2.171875"
"32230","2.140625","2.140625","2.140625"
"32240","2.109375","2.109375","2.109375"
"32250","2.390625","2.390625","2.390625"
"32260","2.296875","2.296875","2.296875"
"32270","2.671875","2.671875","2.671875"
"32280","2.640625","2.640625","2.640625"
"32290","2.65625","2.65625","2.65625"
"32300","2.203125","2.203125","2.203125"
"32310","2.265625","2.265625","2.265625"
"32320","2.484375","2.484375","2.484375"
"32330","2.296875","2.296875","2.296875"
"32340","2.78125","2.78125","2.78125"
"32350","2.109375","2.109375","2.109375"
"32360","2.453125","2.453125","2.453125"
"32370","2","2","2"
"32380","2.375","2.375","2.375"
"32390","2.109375","2.109375","2.109375"
"32400","2.65625","2.65625","2.65625"
"32410","2.109375","2.109375","2.109375"
"32420","2.71875","2.71875","2.71875"
"32430","2.453125","2.453125","2.453125"
"32440","2.703125","2.703125","2.703125"
"32450","2.15625","2.15625","2.15625"
"32460","2.734375","2.734375","2.734375"
"32470","2.15625","2.15625","2.15625"
"32480","2.453125","2.453125","2.453125"
"32490","2.484375","2.484375","2.484375"
"32500","2.6875","2.6875","2.6875"
"32510","2.375","2.375","2.375"
"32520","2.390625","2.390625","2.390625"
"32530","2.265625","2.265625","2.265625"
"32540","2.015625","2.015625","2.015625"
"32550","2.125","2.125","2.125"
"32560","2.578125","2.578125","2.578125"
"32570","2.484375","2.484375","2.484375"
"32580","2.5625","2.5625","2.5625"
"32590","2.421875","2.421875","2.421875"
"32600","2.5625","2.5625","2.5625"
"32610","2.1875","2.1875","2.1875"
"32620","2.25","2.25","2.25"
"32630","2.234375","2.234375","2.234375"
"32640","2.328125","2.328125","2.328125"
"32650","2.46875","2.46875","2.46875"
"32660","2","2","2"
"32670","2.4375","2.4375","2.4375"
"32680","2.015625","2.015625","2.015625"
"32690","2.46875","2.46875","2.46875"
"32700","3.0625","3.0625","3.0625"
"32710","2.078125","2.078125","2.078125"
"32720","2.125","2.125","2.125"
"32730","2.828125","2.828125","2.828125"
"32740","2.375","2.375","2.375"
"32750","2.40625","2.40625","2.40625"
"32760","2.328125","2.328125","2.328125"
"32770","2.265625","2.265625","2.265625"
"32780","2.703125","2.703125","2.703125"
"32790","2.296875","2.296875","2.296875"
"32800","2.421875","2.421875","2.421875"
"32810","2.234375","2.234375","2.234375"
"32820","2.21875","2.21875","2.21875"
"32830","2.09375","2.09375","2.09375"
"32840","2.53125","2.53125","2.53125"
"32850","2.09375","2.09375","2.09375"
"32860","2.3125","2.3125","2.3125"
"32870","2.46875","2.46875","2.46875"
"32880","2.09375","2.09375","2.09375"
"32890","2.65625","2.65625","2.65625"
"32900","2.375","2.375","2.375"
"32910","2.1875","2.1875","2.1875"
"32920","2.125","2.125","2.125"
"32930","2.125","2.125","2.125"
"32940","2.015625","2.015625","2.015625"
"32950","2.609375","2.609375","2.609375"
"32960","2.65625","2.65625","2.65625"
"32970","1.953125","1.953125","1.953125"
"32980","2.359375","2.359375","2.359375"
"32990","2.265625","2.265625","2.265625"
"33000","2.3125","2.3125","2.3125"
"33010","2.421875","2.421875","2.421875"
"33020","2.515625","2.515625","2.515625"
"33030","2.65625","2.65625","2.65625"
"33040","2.421875","2.421875","2.421875"
"33050","2.34375","2.34375","2.34375"
"33060","2.265625","2.265625","2.265625"
"33070","2.15625","2.15625","2.15625"
"33080","2.5625","2.5625","2.5625"
"33090","2.625","2.625","2.625"
"33100","2.296875","2.296875","2.296875"
"33110","2.125","2.125","2.125"
"33120","2.546875","2.546875","2.546875"
"33130","1.96875","1.96875","1.96875"
"33140","2.921875","2.921875","2.921875"
"33150","2.390625","2.390625","2.390625"
"33160","2.46875","2.46875","2.46875"
"33170","2.296875","2.296875","2.296875"
"33180","2.234375","2.234375","2.234375"
"33190","2.390625","2.390625","2.390625"
"33200","2.375","2.375","2.375"
"33210","2.5","2.5","2.5"
"33220","2.3125","2.3125","2.3125"
"33230","2.328125","2.328125","2.328125"
"33240","2.09375","2.09375","2.09375"
"33250","2.09375","2.09375","2.09375"
"33260","1.9765625","1.9765625","1.9765625"
"33270","2.75","2.75","2.75"
"33280","3.140625","3.140625","3.140625"
"33290","2.375","2.375","2.375"
"33300","2.8125","2.8125","2.8125"
"33310","2.625","2.625","2.625"
"33320","2.1875","2.1875","2.1875"
"33330","2.296875","2.296875","2.296875"
"33340","2.21875","2.21875","2.21875"
"33350","2.3125","2.3125","2.3125"
"33360","2.125","2.125","2.125"
"33370","2.875","2.875","2.875"
"33380","2.21875","2.21875","2.21875"
"33390","2.9375","2.9375","2.9375"
"33400","2.75","2.75","2.75"
"33410","2.25","2.25","2.25"
"33420","2.0625","2.0625","2.0625"
"33430","2.375","2.375","2.375"
"33440","2.8125","2.8125","2.8125"
"33450","2.171875","2.171875","2.171875"
"33460","2.6875","2.6875","2.6875"
"33470","2.421875","2.421875","2.421875"
"33480","2.28125","2.28125","2.28125"
"33490","2.453125","2.453125","2.453125"
"33500","2.46875","2.46875","2.46875"
"33510","2.40625","2.40625","2.40625"
"33520","2.21875","2.21875","2.21875"
"33530","2.28125","2.28125","2.28125"
"33540","2.046875","2.046875","2.046875"
"33550","2.328125","2.328125","2.328125"
"33560","2.515625","2.515625","2.515625"
"33570","2.203125","2.203125","2.203125"
"33580","2.71875","2.71875","2.71875"
"33590","2.296875","2.296875","2.296875"
"33600","2.734375","2.734375","2.734375"
"33610","2.59375","2.59375","2.59375"
"33620","2.40625","2.40625","2.40625"
"33630","2.09375","2.09375","2.09375"
"33640","2.5625","2.5625","2.5625"
"33650","2.125","2.125","2.125"
"33660","2.078125","2.078125","2.078125"
"33670","2.9375","2.9375","2.9375"
"33680","2.171875","2.171875","2.171875"
"33690","2.328125","2.328125","2.328125"
"33700","2.515625","2.515625","2.515625"
