"Step","deep-planet-14 - contrastive_loss","deep-planet-14 - contrastive_loss__MIN","deep-planet-14 - contrastive_loss__MAX"
"28850","4.59375","4.59375","4.59375"
"28860","4.625","4.625","4.625"
"28870","4.625","4.625","4.625"
"28880","4.625","4.625","4.625"
"28890","4.625","4.625","4.625"
"28900","4.65625","4.65625","4.65625"
"28910","4.59375","4.59375","4.59375"
"28920","4.625","4.625","4.625"
"28930","4.625","4.625","4.625"
"28940","4.625","4.625","4.625"
"28950","4.625","4.625","4.625"
"28960","4.59375","4.59375","4.59375"
"28970","4.65625","4.65625","4.65625"
"28980","4.625","4.625","4.625"
"28990","4.625","4.625","4.625"
"29000","4.625","4.625","4.625"
"29010","4.625","4.625","4.625"
"29020","4.625","4.625","4.625"
"29030","4.625","4.625","4.625"
"29040","4.625","4.625","4.625"
"29050","4.625","4.625","4.625"
"29060","4.625","4.625","4.625"
"29070","4.625","4.625","4.625"
"29080","4.625","4.625","4.625"
"29090","4.625","4.625","4.625"
"29100","4.59375","4.59375","4.59375"
"29110","4.65625","4.65625","4.65625"
"29120","4.59375","4.59375","4.59375"
"29130","4.625","4.625","4.625"
"29140","4.625","4.625","4.625"
"29150","4.625","4.625","4.625"
"29160","4.625","4.625","4.625"
"29170","4.625","4.625","4.625"
"29180","4.59375","4.59375","4.59375"
"29190","4.625","4.625","4.625"
"29200","4.625","4.625","4.625"
"29210","4.625","4.625","4.625"
"29220","4.625","4.625","4.625"
"29230","4.625","4.625","4.625"
"29240","4.59375","4.59375","4.59375"
"29250","4.59375","4.59375","4.59375"
"29260","4.59375","4.59375","4.59375"
"29270","4.625","4.625","4.625"
"29280","4.625","4.625","4.625"
"29290","4.59375","4.59375","4.59375"
"29300","4.65625","4.65625","4.65625"
"29310","4.625","4.625","4.625"
"29320","4.625","4.625","4.625"
"29330","4.625","4.625","4.625"
"29340","4.625","4.625","4.625"
"29350","4.65625","4.65625","4.65625"
"29360","4.59375","4.59375","4.59375"
"29370","4.625","4.625","4.625"
"29380","4.59375","4.59375","4.59375"
"29390","4.625","4.625","4.625"
"29400","4.59375","4.59375","4.59375"
"29410","4.625","4.625","4.625"
"29420","4.625","4.625","4.625"
"29430","4.625","4.625","4.625"
"29440","4.625","4.625","4.625"
"29450","4.625","4.625","4.625"
"29460","4.625","4.625","4.625"
"29470","4.625","4.625","4.625"
"29480","4.625","4.625","4.625"
"29490","4.625","4.625","4.625"
"29500","4.65625","4.65625","4.65625"
"29510","4.59375","4.59375","4.59375"
"29520","4.59375","4.59375","4.59375"
"29530","4.625","4.625","4.625"
"29540","4.625","4.625","4.625"
"29550","4.625","4.625","4.625"
"29560","4.625","4.625","4.625"
"29570","4.59375","4.59375","4.59375"
"29580","4.625","4.625","4.625"
"29590","4.625","4.625","4.625"
"29600","4.625","4.625","4.625"
"29610","4.59375","4.59375","4.59375"
"29620","4.59375","4.59375","4.59375"
"29630","4.59375","4.59375","4.59375"
"29640","4.625","4.625","4.625"
"29650","4.625","4.625","4.625"
"29660","4.625","4.625","4.625"
"29670","4.59375","4.59375","4.59375"
"29680","4.59375","4.59375","4.59375"
"29690","4.625","4.625","4.625"
"29700","4.625","4.625","4.625"
"29710","4.59375","4.59375","4.59375"
"29720","4.625","4.625","4.625"
"29730","4.625","4.625","4.625"
"29740","4.59375","4.59375","4.59375"
"29750","4.59375","4.59375","4.59375"
"29760","4.65625","4.65625","4.65625"
"29770","4.625","4.625","4.625"
"29780","4.65625","4.65625","4.65625"
"29790","4.625","4.625","4.625"
"29800","4.625","4.625","4.625"
"29810","4.625","4.625","4.625"
"29820","4.625","4.625","4.625"
"29830","4.625","4.625","4.625"
"29840","4.625","4.625","4.625"
"29850","4.625","4.625","4.625"
"29860","4.59375","4.59375","4.59375"
"29870","4.625","4.625","4.625"
"29880","4.59375","4.59375","4.59375"
"29890","4.625","4.625","4.625"
"29900","4.625","4.625","4.625"
"29910","4.59375","4.59375","4.59375"
"29920","4.625","4.625","4.625"
"29930","4.59375","4.59375","4.59375"
"29940","4.625","4.625","4.625"
"29950","4.59375","4.59375","4.59375"
"29960","4.59375","4.59375","4.59375"
"29970","4.625","4.625","4.625"
"29980","4.59375","4.59375","4.59375"
"29990","4.625","4.625","4.625"
"30000","4.625","4.625","4.625"
"30010","4.625","4.625","4.625"
"30020","4.625","4.625","4.625"
"30030","4.625","4.625","4.625"
"30040","4.625","4.625","4.625"
"30050","4.625","4.625","4.625"
"30060","4.59375","4.59375","4.59375"
"30070","4.59375","4.59375","4.59375"
"30080","4.625","4.625","4.625"
"30090","4.625","4.625","4.625"
"30100","4.65625","4.65625","4.65625"
"30110","4.65625","4.65625","4.65625"
"30120","4.65625","4.65625","4.65625"
"30130","4.625","4.625","4.625"
"30140","4.625","4.625","4.625"
"30150","4.625","4.625","4.625"
"30160","4.625","4.625","4.625"
"30170","4.625","4.625","4.625"
"30180","4.59375","4.59375","4.59375"
"30190","4.65625","4.65625","4.65625"
"30200","4.625","4.625","4.625"
"30210","4.59375","4.59375","4.59375"
"30220","4.625","4.625","4.625"
"30230","4.625","4.625","4.625"
"30240","4.625","4.625","4.625"
"30250","4.625","4.625","4.625"
"30260","4.625","4.625","4.625"
"30270","4.625","4.625","4.625"
"30280","4.625","4.625","4.625"
"30290","4.59375","4.59375","4.59375"
"30300","4.625","4.625","4.625"
"30310","4.59375","4.59375","4.59375"
"30320","4.65625","4.65625","4.65625"
"30330","4.625","4.625","4.625"
"30340","4.625","4.625","4.625"
"30350","4.59375","4.59375","4.59375"
"30360","4.65625","4.65625","4.65625"
"30370","4.625","4.625","4.625"
"30380","4.625","4.625","4.625"
"30390","4.625","4.625","4.625"
"30400","4.625","4.625","4.625"
"30410","4.625","4.625","4.625"
"30420","4.625","4.625","4.625"
"30430","4.625","4.625","4.625"
"30440","4.625","4.625","4.625"
"30450","4.625","4.625","4.625"
"30460","4.65625","4.65625","4.65625"
"30470","4.625","4.625","4.625"
"30480","4.625","4.625","4.625"
"30490","4.625","4.625","4.625"
"30500","4.59375","4.59375","4.59375"
"30510","4.59375","4.59375","4.59375"
"30520","4.625","4.625","4.625"
"30530","4.625","4.625","4.625"
"30540","4.625","4.625","4.625"
"30550","4.625","4.625","4.625"
"30560","4.625","4.625","4.625"
"30570","4.625","4.625","4.625"
"30580","4.625","4.625","4.625"
"30590","4.625","4.625","4.625"
"30600","4.59375","4.59375","4.59375"
"30610","4.625","4.625","4.625"
"30620","4.65625","4.65625","4.65625"
"30630","4.65625","4.65625","4.65625"
"30640","4.625","4.625","4.625"
"30650","4.59375","4.59375","4.59375"
"30660","4.59375","4.59375","4.59375"
"30670","4.6875","4.6875","4.6875"
"30680","4.59375","4.59375","4.59375"
"30690","4.625","4.625","4.625"
"30700","4.59375","4.59375","4.59375"
"30710","4.625","4.625","4.625"
"30720","4.625","4.625","4.625"
"30730","4.625","4.625","4.625"
"30740","4.625","4.625","4.625"
"30750","4.625","4.625","4.625"
"30760","4.625","4.625","4.625"
"30770","4.625","4.625","4.625"
"30780","4.625","4.625","4.625"
"30790","4.625","4.625","4.625"
"30800","4.625","4.625","4.625"
"30810","4.59375","4.59375","4.59375"
"30820","4.59375","4.59375","4.59375"
"30830","4.625","4.625","4.625"
"30840","4.625","4.625","4.625"
"30850","4.625","4.625","4.625"
"30860","4.59375","4.59375","4.59375"
"30870","4.625","4.625","4.625"
"30880","4.625","4.625","4.625"
"30890","4.625","4.625","4.625"
"30900","4.625","4.625","4.625"
"30910","4.59375","4.59375","4.59375"
"30920","4.65625","4.65625","4.65625"
"30930","4.65625","4.65625","4.65625"
"30940","4.625","4.625","4.625"
"30950","4.65625","4.65625","4.65625"
"30960","4.625","4.625","4.625"
"30970","4.625","4.625","4.625"
"30980","4.625","4.625","4.625"
"30990","4.59375","4.59375","4.59375"
"31000","4.625","4.625","4.625"
"31010","4.625","4.625","4.625"
"31020","4.65625","4.65625","4.65625"
"31030","4.65625","4.65625","4.65625"
"31040","4.59375","4.59375","4.59375"
"31050","4.625","4.625","4.625"
"31060","4.625","4.625","4.625"
"31070","4.625","4.625","4.625"
"31080","4.625","4.625","4.625"
"31090","4.59375","4.59375","4.59375"
"31100","4.625","4.625","4.625"
"31110","4.625","4.625","4.625"
"31120","4.59375","4.59375","4.59375"
"31130","4.625","4.625","4.625"
"31140","4.59375","4.59375","4.59375"
"31150","4.59375","4.59375","4.59375"
"31160","4.625","4.625","4.625"
"31170","4.625","4.625","4.625"
"31180","4.625","4.625","4.625"
"31190","4.625","4.625","4.625"
"31200","4.59375","4.59375","4.59375"
"31210","4.625","4.625","4.625"
"31220","4.65625","4.65625","4.65625"
"31230","4.625","4.625","4.625"
"31240","4.59375","4.59375","4.59375"
"31250","4.625","4.625","4.625"
"31260","4.59375","4.59375","4.59375"
"31270","4.625","4.625","4.625"
"31280","4.625","4.625","4.625"
"31290","4.625","4.625","4.625"
"31300","4.625","4.625","4.625"
"31310","4.625","4.625","4.625"
"31320","4.625","4.625","4.625"
"31330","4.59375","4.59375","4.59375"
"31340","4.625","4.625","4.625"
"31350","4.625","4.625","4.625"
"31360","4.625","4.625","4.625"
"31370","4.59375","4.59375","4.59375"
"31380","4.625","4.625","4.625"
"31390","4.625","4.625","4.625"
"31400","4.625","4.625","4.625"
"31410","4.625","4.625","4.625"
"31420","4.625","4.625","4.625"
"31430","4.59375","4.59375","4.59375"
"31440","4.59375","4.59375","4.59375"
"31450","4.625","4.625","4.625"
"31460","4.625","4.625","4.625"
"31470","4.59375","4.59375","4.59375"
"31480","4.625","4.625","4.625"
"31490","4.625","4.625","4.625"
"31500","4.625","4.625","4.625"
"31510","4.59375","4.59375","4.59375"
"31520","4.625","4.625","4.625"
"31530","4.625","4.625","4.625"
"31540","4.65625","4.65625","4.65625"
"31550","4.625","4.625","4.625"
"31560","4.59375","4.59375","4.59375"
"31570","4.625","4.625","4.625"
"31580","4.625","4.625","4.625"
"31590","4.625","4.625","4.625"
"31600","4.625","4.625","4.625"
"31610","4.65625","4.65625","4.65625"
"31620","4.625","4.625","4.625"
"31630","4.625","4.625","4.625"
"31640","4.59375","4.59375","4.59375"
"31650","4.625","4.625","4.625"
"31660","4.59375","4.59375","4.59375"
"31670","4.625","4.625","4.625"
"31680","4.625","4.625","4.625"
"31690","4.625","4.625","4.625"
"31700","4.625","4.625","4.625"
"31710","4.625","4.625","4.625"
"31720","4.625","4.625","4.625"
"31730","4.625","4.625","4.625"
"31740","4.625","4.625","4.625"
"31750","4.625","4.625","4.625"
"31760","4.65625","4.65625","4.65625"
"31770","4.59375","4.59375","4.59375"
"31780","4.59375","4.59375","4.59375"
"31790","4.625","4.625","4.625"
"31800","4.625","4.625","4.625"
"31810","4.59375","4.59375","4.59375"
"31820","4.59375","4.59375","4.59375"
"31830","4.625","4.625","4.625"
"31840","4.625","4.625","4.625"
"31850","4.59375","4.59375","4.59375"
"31860","4.59375","4.59375","4.59375"
"31870","4.59375","4.59375","4.59375"
"31880","4.625","4.625","4.625"
"31890","4.625","4.625","4.625"
"31900","4.59375","4.59375","4.59375"
"31910","4.59375","4.59375","4.59375"
"31920","4.625","4.625","4.625"
"31930","4.59375","4.59375","4.59375"
"31940","4.625","4.625","4.625"
"31950","4.625","4.625","4.625"
"31960","4.625","4.625","4.625"
"31970","4.59375","4.59375","4.59375"
"31980","4.625","4.625","4.625"
"31990","4.625","4.625","4.625"
"32000","4.625","4.625","4.625"
"32010","4.59375","4.59375","4.59375"
"32020","4.59375","4.59375","4.59375"
"32030","4.625","4.625","4.625"
"32040","4.65625","4.65625","4.65625"
"32050","4.59375","4.59375","4.59375"
"32060","4.625","4.625","4.625"
"32070","4.625","4.625","4.625"
"32080","4.625","4.625","4.625"
"32090","4.625","4.625","4.625"
"32100","4.625","4.625","4.625"
"32110","4.625","4.625","4.625"
"32120","4.59375","4.59375","4.59375"
"32130","4.59375","4.59375","4.59375"
"32140","4.625","4.625","4.625"
"32150","4.59375","4.59375","4.59375"
"32160","4.59375","4.59375","4.59375"
"32170","4.625","4.625","4.625"
"32180","4.625","4.625","4.625"
"32190","4.59375","4.59375","4.59375"
"32200","4.625","4.625","4.625"
"32210","4.625","4.625","4.625"
"32220","4.625","4.625","4.625"
"32230","4.625","4.625","4.625"
"32240","4.59375","4.59375","4.59375"
"32250","4.625","4.625","4.625"
"32260","4.625","4.625","4.625"
"32270","4.625","4.625","4.625"
"32280","4.65625","4.65625","4.65625"
"32290","4.59375","4.59375","4.59375"
"32300","4.625","4.625","4.625"
"32310","4.59375","4.59375","4.59375"
"32320","4.625","4.625","4.625"
"32330","4.59375","4.59375","4.59375"
"32340","4.59375","4.59375","4.59375"
"32350","4.625","4.625","4.625"
"32360","4.65625","4.65625","4.65625"
"32370","4.59375","4.59375","4.59375"
"32380","4.59375","4.59375","4.59375"
"32390","4.625","4.625","4.625"
"32400","4.65625","4.65625","4.65625"
"32410","4.59375","4.59375","4.59375"
"32420","4.625","4.625","4.625"
"32430","4.625","4.625","4.625"
"32440","4.625","4.625","4.625"
"32450","4.59375","4.59375","4.59375"
"32460","4.625","4.625","4.625"
"32470","4.59375","4.59375","4.59375"
"32480","4.59375","4.59375","4.59375"
"32490","4.625","4.625","4.625"
"32500","4.59375","4.59375","4.59375"
"32510","4.625","4.625","4.625"
"32520","4.59375","4.59375","4.59375"
"32530","4.625","4.625","4.625"
"32540","4.625","4.625","4.625"
"32550","4.59375","4.59375","4.59375"
"32560","4.65625","4.65625","4.65625"
"32570","4.65625","4.65625","4.65625"
"32580","4.625","4.625","4.625"
"32590","4.625","4.625","4.625"
"32600","4.625","4.625","4.625"
"32610","4.625","4.625","4.625"
"32620","4.59375","4.59375","4.59375"
"32630","4.625","4.625","4.625"
"32640","4.625","4.625","4.625"
"32650","4.625","4.625","4.625"
"32660","4.625","4.625","4.625"
"32670","4.625","4.625","4.625"
"32680","4.59375","4.59375","4.59375"
"32690","4.625","4.625","4.625"
"32700","4.6875","4.6875","4.6875"
"32710","4.59375","4.59375","4.59375"
"32720","4.625","4.625","4.625"
"32730","4.625","4.625","4.625"
"32740","4.625","4.625","4.625"
"32750","4.625","4.625","4.625"
"32760","4.59375","4.59375","4.59375"
"32770","4.625","4.625","4.625"
"32780","4.65625","4.65625","4.65625"
"32790","4.625","4.625","4.625"
"32800","4.59375","4.59375","4.59375"
"32810","4.59375","4.59375","4.59375"
"32820","4.625","4.625","4.625"
"32830","4.59375","4.59375","4.59375"
"32840","4.625","4.625","4.625"
"32850","4.625","4.625","4.625"
"32860","4.625","4.625","4.625"
"32870","4.625","4.625","4.625"
"32880","4.59375","4.59375","4.59375"
"32890","4.625","4.625","4.625"
"32900","4.65625","4.65625","4.65625"
"32910","4.625","4.625","4.625"
"32920","4.59375","4.59375","4.59375"
"32930","4.59375","4.59375","4.59375"
"32940","4.59375","4.59375","4.59375"
"32950","4.625","4.625","4.625"
"32960","4.625","4.625","4.625"
"32970","4.5625","4.5625","4.5625"
"32980","4.625","4.625","4.625"
"32990","4.59375","4.59375","4.59375"
"33000","4.625","4.625","4.625"
"33010","4.625","4.625","4.625"
"33020","4.65625","4.65625","4.65625"
"33030","4.625","4.625","4.625"
"33040","4.625","4.625","4.625"
"33050","4.59375","4.59375","4.59375"
"33060","4.625","4.625","4.625"
"33070","4.59375","4.59375","4.59375"
"33080","4.625","4.625","4.625"
"33090","4.625","4.625","4.625"
"33100","4.625","4.625","4.625"
"33110","4.625","4.625","4.625"
"33120","4.625","4.625","4.625"
"33130","4.625","4.625","4.625"
"33140","4.65625","4.65625","4.65625"
"33150","4.625","4.625","4.625"
"33160","4.59375","4.59375","4.59375"
"33170","4.625","4.625","4.625"
"33180","4.625","4.625","4.625"
"33190","4.59375","4.59375","4.59375"
"33200","4.65625","4.65625","4.65625"
"33210","4.59375","4.59375","4.59375"
"33220","4.625","4.625","4.625"
"33230","4.625","4.625","4.625"
"33240","4.625","4.625","4.625"
"33250","4.625","4.625","4.625"
"33260","4.59375","4.59375","4.59375"
"33270","4.65625","4.65625","4.65625"
"33280","4.65625","4.65625","4.65625"
"33290","4.625","4.625","4.625"
"33300","4.65625","4.65625","4.65625"
"33310","4.625","4.625","4.625"
"33320","4.625","4.625","4.625"
"33330","4.65625","4.65625","4.65625"
"33340","4.625","4.625","4.625"
"33350","4.625","4.625","4.625"
"33360","4.625","4.625","4.625"
"33370","4.65625","4.65625","4.65625"
"33380","4.625","4.625","4.625"
"33390","4.59375","4.59375","4.59375"
"33400","4.65625","4.65625","4.65625"
"33410","4.625","4.625","4.625"
"33420","4.625","4.625","4.625"
"33430","4.625","4.625","4.625"
"33440","4.65625","4.65625","4.65625"
"33450","4.625","4.625","4.625"
"33460","4.625","4.625","4.625"
"33470","4.625","4.625","4.625"
"33480","4.59375","4.59375","4.59375"
"33490","4.625","4.625","4.625"
"33500","4.625","4.625","4.625"
"33510","4.625","4.625","4.625"
"33520","4.625","4.625","4.625"
"33530","4.59375","4.59375","4.59375"
"33540","4.59375","4.59375","4.59375"
"33550","4.625","4.625","4.625"
"33560","4.625","4.625","4.625"
"33570","4.59375","4.59375","4.59375"
"33580","4.65625","4.65625","4.65625"
"33590","4.59375","4.59375","4.59375"
"33600","4.625","4.625","4.625"
"33610","4.65625","4.65625","4.65625"
"33620","4.625","4.625","4.625"
"33630","4.625","4.625","4.625"
"33640","4.625","4.625","4.625"
"33650","4.59375","4.59375","4.59375"
"33660","4.59375","4.59375","4.59375"
"33670","4.65625","4.65625","4.65625"
"33680","4.59375","4.59375","4.59375"
"33690","4.625","4.625","4.625"
"33700","4.65625","4.65625","4.65625"
